user_id,item_id,interaction_type,rating,timestamp,session_id
58,335,like,4.39,2025-09-05T11:45:17.613084,session_937
16,112,share,2.54,2025-08-20T16:59:17.613090,session_889
79,262,like,4.12,2025-09-01T17:52:17.613095,session_71
35,216,like,3.75,2025-08-15T00:39:17.613099,session_664
13,75,comment,4.5,2025-09-05T06:47:17.613104,session_247
2,457,comment,1.75,2025-09-08T23:56:17.613108,session_488
84,271,comment,2.41,2025-09-04T21:55:17.613113,session_950
70,43,share,2.73,2025-09-03T10:38:17.613117,session_407
64,220,share,1.21,2025-08-28T21:25:17.613121,session_379
12,25,comment,3.93,2025-08-22T01:35:17.613126,session_199
37,96,comment,1.71,2025-08-28T17:46:17.613130,session_543
77,252,comment,1.44,2025-09-08T00:41:17.613135,session_662
31,490,view,1.88,2025-09-07T21:07:17.613139,session_917
4,294,share,1.96,2025-08-17T01:56:17.613144,session_104
35,115,comment,2.57,2025-09-05T16:30:17.613148,session_226
93,421,share,2.98,2025-09-02T12:21:17.613153,session_805
26,177,share,3.82,2025-08-28T04:37:17.613157,session_752
0,48,like,3.01,2025-08-12T23:38:17.613164,session_489
94,156,like,1.68,2025-09-07T03:18:17.613168,session_171
23,170,comment,1.57,2025-09-09T17:15:17.613173,session_683
60,219,share,1.08,2025-08-29T06:59:17.613179,session_903
9,87,view,3.38,2025-08-19T17:37:17.613184,session_598
0,250,like,2.89,2025-09-08T05:49:17.613189,session_839
2,290,share,4.34,2025-08-17T09:25:17.613195,session_516
21,386,like,4.1,2025-09-05T17:56:17.613200,session_312
94,171,comment,2.96,2025-08-25T08:01:17.613204,session_559
32,339,comment,2.01,2025-08-20T10:05:17.613209,session_14
45,154,share,4.57,2025-08-14T04:27:17.613214,session_496
14,138,view,1.59,2025-08-22T14:59:17.613219,session_877
28,337,like,2.43,2025-09-08T21:24:17.613223,session_251
73,379,comment,2.44,2025-09-06T05:39:17.613228,session_199
48,327,view,4.86,2025-08-12T18:26:17.613232,session_696
69,460,comment,4.95,2025-08-17T07:38:17.613237,session_180
33,466,share,4.55,2025-08-23T12:03:17.613242,session_604
53,483,share,2.24,2025-09-08T10:16:17.613246,session_594
66,359,share,4.34,2025-09-04T16:51:17.613251,session_444
58,290,share,2.15,2025-09-09T22:03:17.613255,session_511
87,75,comment,3.72,2025-08-17T11:42:17.613260,session_990
37,319,like,2.21,2025-08-28T04:18:17.613274,session_67
37,7,comment,1.16,2025-08-28T10:02:17.613281,session_846
75,63,view,2.95,2025-09-10T01:36:17.613286,session_441
45,338,view,1.2,2025-09-04T00:44:17.613290,session_359
36,402,like,4.81,2025-08-28T23:31:17.613295,session_147
93,100,comment,3.34,2025-09-06T15:00:17.613300,session_298
28,16,comment,4.73,2025-08-29T23:29:17.613304,session_832
86,326,comment,2.69,2025-09-05T19:58:17.613309,session_915
33,471,share,3.39,2025-09-02T09:52:17.613313,session_578
55,347,share,4.22,2025-09-03T23:08:17.613318,session_700
98,102,share,1.54,2025-08-16T01:44:17.613322,session_205
38,156,view,2.19,2025-08-12T16:52:17.613327,session_473
69,93,comment,4.13,2025-08-21T09:57:17.613332,session_99
17,269,comment,3.78,2025-08-18T08:51:17.613336,session_958
87,364,share,2.87,2025-08-21T20:02:17.613341,session_478
53,492,comment,2.85,2025-08-15T20:41:17.613345,session_28
98,215,view,4.02,2025-08-13T07:11:17.613350,session_929
38,402,like,3.32,2025-08-24T07:37:17.613356,session_131
79,278,share,1.21,2025-08-23T10:16:17.613361,session_129
51,343,view,2.85,2025-08-17T17:21:17.613365,session_472
6,43,view,2.08,2025-08-11T17:19:17.613369,session_110
42,304,view,4.29,2025-08-15T13:33:17.613376,session_494
88,169,view,1.49,2025-08-14T16:36:17.613380,session_691
65,378,view,3.81,2025-08-17T19:16:17.613385,session_148
71,379,comment,1.55,2025-08-12T04:28:17.613389,session_873
19,154,share,3.88,2025-09-10T00:07:17.613394,session_825
62,319,like,1.46,2025-09-10T07:07:17.613398,session_157
77,450,view,3.08,2025-08-30T01:09:17.613403,session_210
13,242,view,4.33,2025-08-21T02:24:17.613408,session_401
7,474,view,2.2,2025-08-19T06:48:17.613412,session_189
30,430,share,4.29,2025-08-21T07:31:17.613419,session_880
84,315,view,2.73,2025-08-12T08:16:17.613423,session_23
23,72,like,1.68,2025-08-16T10:02:17.613428,session_206
60,245,share,2.16,2025-09-05T17:55:17.613433,session_983
75,252,share,3.67,2025-08-23T11:53:17.613437,session_396
89,409,view,2.86,2025-08-21T23:08:17.613442,session_152
3,145,comment,1.48,2025-08-23T13:48:17.613446,session_12
74,155,view,3.58,2025-08-11T09:20:17.613451,session_635
56,21,share,4.85,2025-08-20T00:05:17.613455,session_904
92,234,share,1.04,2025-09-03T02:14:17.613460,session_367
64,438,like,2.4,2025-08-17T09:39:17.613466,session_400
65,32,like,3.62,2025-08-25T06:50:17.613471,session_672
92,288,share,2.84,2025-09-03T22:12:17.613475,session_286
97,337,share,4.69,2025-09-07T04:39:17.613480,session_939
82,247,comment,4.85,2025-08-13T17:25:17.613484,session_675
23,294,share,1.52,2025-08-26T13:11:17.613489,session_603
74,178,comment,1.27,2025-09-08T22:55:17.613494,session_873
93,81,like,1.39,2025-09-05T11:08:17.613499,session_512
86,243,share,4.04,2025-08-30T12:43:17.613503,session_108
22,372,comment,4.02,2025-08-22T04:21:17.613512,session_945
8,31,share,1.46,2025-09-06T23:33:17.613516,session_453
97,191,view,4.69,2025-08-26T16:22:17.613521,session_111
89,230,comment,1.53,2025-08-12T06:57:17.613526,session_588
71,102,like,2.01,2025-08-21T09:17:17.613530,session_696
36,115,like,3.97,2025-08-21T13:03:17.613535,session_834
67,414,like,1.34,2025-09-09T04:41:17.613539,session_645
85,49,like,1.13,2025-09-03T21:38:17.613544,session_915
0,184,comment,3.27,2025-09-07T00:33:17.613548,session_349
23,349,comment,1.76,2025-08-31T20:32:17.613553,session_585
60,256,share,2.43,2025-08-15T20:55:17.613558,session_874
17,410,view,2.76,2025-08-12T19:59:17.613564,session_386
9,291,view,1.51,2025-08-17T18:11:17.613568,session_306
12,60,comment,1.92,2025-08-13T22:10:17.613573,session_554
42,11,like,4.29,2025-08-28T02:31:17.613577,session_945
32,199,share,1.27,2025-09-03T02:44:17.613582,session_992
36,38,like,4.41,2025-08-13T11:31:17.613587,session_513
39,204,view,3.18,2025-09-05T06:03:17.613591,session_597
60,479,share,3.61,2025-09-08T19:54:17.613596,session_347
53,133,like,2.34,2025-09-07T14:17:17.613601,session_143
26,280,share,4.7,2025-09-07T11:05:17.613605,session_242
63,37,view,2.38,2025-09-07T01:52:17.613610,session_973
53,306,view,4.55,2025-08-19T12:13:17.613615,session_970
16,138,view,1.42,2025-08-18T16:45:17.613619,session_520
28,332,share,2.73,2025-08-27T11:45:17.613624,session_801
29,10,view,1.11,2025-09-01T08:53:17.613628,session_548
77,440,comment,3.73,2025-09-09T11:24:17.613633,session_566
61,26,comment,4.06,2025-09-04T14:22:17.613637,session_441
89,218,like,1.46,2025-09-04T22:17:17.613642,session_919
78,462,share,2.41,2025-08-25T16:22:17.613647,session_448
7,121,like,1.37,2025-09-09T20:11:17.613653,session_233
52,382,view,4.96,2025-09-09T14:53:17.613658,session_895
92,127,view,1.31,2025-09-04T12:45:17.613666,session_450
23,144,view,2.26,2025-08-13T21:10:17.613670,session_671
31,149,like,3.42,2025-08-19T12:17:17.613675,session_674
15,336,view,1.31,2025-08-16T13:21:17.613679,session_211
63,361,share,4.59,2025-08-31T06:33:17.613684,session_455
91,154,share,4.12,2025-08-27T23:28:17.613689,session_890
83,125,share,2.28,2025-08-16T15:47:17.613693,session_516
13,27,share,4.6,2025-08-12T23:55:17.613698,session_498
35,40,like,4.65,2025-08-17T14:06:17.613702,session_237
39,379,like,1.49,2025-09-03T20:06:17.613707,session_37
30,357,comment,3.6,2025-08-20T15:32:17.613711,session_976
14,10,comment,4.35,2025-08-28T23:55:17.613716,session_285
75,196,share,4.31,2025-09-06T10:52:17.613720,session_62
35,437,comment,2.98,2025-08-23T21:16:17.613725,session_394
56,22,like,1.82,2025-09-01T21:43:17.613729,session_676
55,272,view,3.64,2025-09-08T20:58:17.613734,session_555
97,178,view,4.64,2025-08-25T23:55:17.613739,session_945
33,414,like,4.03,2025-08-25T18:45:17.613743,session_744
79,222,comment,4.13,2025-09-07T16:46:17.613750,session_827
13,283,comment,4.81,2025-08-28T05:13:17.613754,session_880
68,237,comment,3.29,2025-08-15T10:25:17.613759,session_788
66,133,like,4.84,2025-08-20T00:42:17.613763,session_764
30,67,view,2.12,2025-08-28T19:27:17.613768,session_88
31,394,share,2.35,2025-08-23T08:09:17.613773,session_40
78,140,share,2.07,2025-08-29T21:32:17.613777,session_802
83,414,view,1.5,2025-08-15T10:16:17.613782,session_677
41,428,share,4.39,2025-08-21T02:24:17.613786,session_474
2,225,view,2.87,2025-08-24T23:20:17.613791,session_492
81,432,like,2.63,2025-08-14T22:07:17.613795,session_962
10,141,share,4.81,2025-08-21T06:05:17.613800,session_185
33,392,share,2.04,2025-08-18T18:34:17.613804,session_131
29,322,like,1.59,2025-08-13T04:12:17.613809,session_672
6,119,view,3.62,2025-09-01T21:54:17.613815,session_701
64,440,comment,3.32,2025-09-08T09:20:17.613820,session_567
91,116,view,4.81,2025-08-29T12:12:17.613824,session_999
32,8,share,3.16,2025-09-08T06:18:17.613829,session_615
30,179,view,1.31,2025-08-21T02:24:17.613834,session_116
65,39,like,1.82,2025-08-15T08:10:17.613843,session_381
87,212,view,3.57,2025-08-28T09:57:17.613848,session_147
3,167,share,2.34,2025-08-22T17:22:17.613852,session_919
83,191,comment,4.77,2025-08-27T21:58:17.613857,session_637
3,82,share,1.18,2025-09-03T11:15:17.613862,session_934
75,13,view,3.44,2025-08-27T01:10:17.613866,session_524
91,399,share,4.76,2025-08-24T01:22:17.613871,session_851
74,16,like,2.52,2025-08-11T18:03:17.613876,session_81
9,490,like,3.26,2025-08-15T03:43:17.613880,session_646
70,375,comment,3.16,2025-09-04T18:44:17.613885,session_868
67,408,view,3.43,2025-08-17T10:19:17.613889,session_533
56,162,share,1.78,2025-08-15T02:50:17.613894,session_301
31,168,like,4.2,2025-08-24T19:48:17.613898,session_237
58,161,view,3.77,2025-08-21T01:05:17.613903,session_751
52,185,view,2.41,2025-08-18T06:52:17.613907,session_79
46,334,comment,3.42,2025-08-20T20:46:17.613914,session_806
53,117,like,4.7,2025-08-30T03:37:17.613919,session_796
52,345,like,3.42,2025-08-28T05:48:17.613924,session_350
40,60,view,2.63,2025-08-18T07:32:17.613928,session_152
73,253,like,4.6,2025-08-20T15:12:17.613933,session_16
21,61,comment,2.05,2025-08-16T01:25:17.613940,session_729
60,380,view,1.51,2025-09-08T17:56:17.613944,session_854
55,12,like,4.96,2025-09-04T06:34:17.613949,session_528
67,470,comment,4.62,2025-08-25T04:06:17.613954,session_131
51,356,like,3.85,2025-09-04T21:09:17.613960,session_345
43,302,view,4.98,2025-09-08T05:45:17.613965,session_76
94,471,share,4.8,2025-08-22T16:33:17.613970,session_646
57,379,comment,2.16,2025-08-19T14:02:17.613976,session_717
17,375,like,3.89,2025-08-14T11:12:17.613981,session_939
65,42,like,4.58,2025-08-14T06:50:17.613986,session_608
47,345,comment,2.52,2025-08-21T08:06:17.613990,session_181
65,369,share,4.78,2025-09-05T21:19:17.613995,session_238
38,252,share,1.19,2025-08-17T17:43:17.613999,session_919
67,296,comment,2.14,2025-08-23T19:39:17.614004,session_327
96,91,like,1.17,2025-08-31T17:02:17.614008,session_441
66,142,share,1.4,2025-08-28T08:05:17.614013,session_170
15,147,share,2.95,2025-08-31T02:53:17.614018,session_907
21,147,share,4.96,2025-09-05T11:15:17.614022,session_947
29,341,share,1.56,2025-08-31T21:14:17.614027,session_566
65,386,like,1.11,2025-09-08T11:45:17.614033,session_983
69,275,like,1.03,2025-09-09T03:00:17.614038,session_379
26,144,comment,3.93,2025-08-17T14:12:17.614043,session_130
58,151,view,3.87,2025-09-04T20:09:17.614047,session_456
55,252,share,1.35,2025-09-04T01:43:17.614052,session_286
93,342,view,4.87,2025-09-06T16:48:17.614057,session_763
28,372,view,2.31,2025-08-18T05:19:17.614061,session_344
35,232,view,3.83,2025-08-26T23:18:17.614068,session_914
4,221,view,4.73,2025-08-17T13:46:17.614072,session_326
24,430,view,4.8,2025-08-12T18:00:17.614077,session_9
31,70,comment,4.49,2025-08-31T06:38:17.614082,session_690
25,135,comment,1.61,2025-09-01T18:47:17.614086,session_752
63,144,like,1.79,2025-09-06T06:16:17.614091,session_974
66,438,like,1.01,2025-09-07T05:41:17.614095,session_503
71,312,like,3.84,2025-09-08T12:46:17.614100,session_429
88,134,comment,3.52,2025-08-30T14:47:17.614104,session_654
44,247,like,4.51,2025-08-30T17:52:17.614109,session_897
37,342,comment,2.96,2025-08-12T15:00:17.614113,session_402
76,182,comment,2.18,2025-08-31T08:02:17.614118,session_116
96,391,share,2.68,2025-08-20T22:44:17.614123,session_334
31,339,comment,1.46,2025-08-20T03:33:17.614131,session_980
40,338,view,2.39,2025-08-23T04:20:17.614136,session_722
16,396,comment,4.36,2025-08-19T00:51:17.614140,session_616
52,351,like,1.12,2025-08-29T02:31:17.614145,session_520
27,455,comment,1.24,2025-08-26T14:09:17.614149,session_268
86,162,comment,2.57,2025-08-21T04:26:17.614154,session_436
51,133,view,2.07,2025-08-31T08:01:17.614160,session_348
81,419,view,2.23,2025-08-22T15:32:17.614165,session_227
73,448,like,3.14,2025-08-12T20:11:17.614170,session_113
78,312,share,1.52,2025-08-16T17:35:17.614174,session_21
92,10,comment,1.36,2025-08-26T03:07:17.614179,session_935
45,392,view,3.62,2025-08-17T16:39:17.614184,session_216
46,274,like,4.94,2025-08-16T22:02:17.614188,session_406
91,117,share,4.21,2025-08-24T06:47:17.614193,session_340
52,110,like,4.76,2025-09-08T15:45:17.614197,session_866
2,386,view,3.01,2025-08-19T05:31:17.614202,session_44
20,144,share,1.1,2025-08-12T13:20:17.614207,session_791
88,126,view,2.09,2025-09-04T16:06:17.614211,session_833
48,335,comment,1.52,2025-08-29T00:15:17.614216,session_883
10,39,view,3.02,2025-08-22T09:27:17.614222,session_21
1,380,like,1.38,2025-08-14T12:42:17.614227,session_812
50,99,share,4.14,2025-08-21T22:47:17.614232,session_525
95,11,share,2.1,2025-09-01T01:48:17.614236,session_103
33,496,comment,2.51,2025-08-21T18:00:17.614241,session_96
28,495,comment,3.24,2025-08-19T07:13:17.614245,session_292
89,273,like,2.53,2025-08-18T16:16:17.614250,session_746
50,487,share,4.05,2025-09-05T08:52:17.614254,session_464
28,295,view,2.59,2025-08-30T17:38:17.614259,session_458
47,244,view,3.57,2025-08-26T04:03:17.614263,session_148
80,499,view,1.38,2025-09-02T14:17:17.614290,session_213
62,303,like,1.34,2025-08-22T22:46:17.614300,session_632
60,267,like,1.24,2025-08-18T20:13:17.614310,session_259
52,159,share,4.34,2025-09-08T15:17:17.614315,session_330
88,289,comment,4.49,2025-08-29T02:16:17.614319,session_707
26,386,comment,3.18,2025-08-27T01:16:17.614324,session_983
83,120,share,2.85,2025-08-19T07:36:17.614329,session_527
71,439,view,4.68,2025-08-21T22:11:17.614333,session_717
9,192,like,4.03,2025-09-02T22:07:17.614338,session_533
95,62,like,1.79,2025-09-05T03:00:17.614342,session_40
54,253,like,3.5,2025-08-17T10:10:17.614349,session_499
17,383,comment,2.6,2025-08-27T19:02:17.614354,session_121
55,150,share,3.09,2025-08-13T07:18:17.614358,session_911
47,288,like,1.57,2025-08-17T11:38:17.614363,session_702
26,411,share,3.08,2025-08-29T20:44:17.614368,session_484
59,107,share,4.71,2025-09-04T03:20:17.614372,session_169
67,366,comment,1.04,2025-08-22T08:27:17.614379,session_184
19,240,view,4.97,2025-09-10T01:02:17.614383,session_320
89,96,like,3.78,2025-08-16T19:49:17.614388,session_470
42,48,view,3.5,2025-08-14T05:51:17.614392,session_161
8,179,like,2.38,2025-09-09T15:44:17.614397,session_951
24,140,share,4.28,2025-08-21T21:40:17.614402,session_599
93,156,share,3.5,2025-08-22T22:41:17.614406,session_957
32,287,like,1.31,2025-09-03T08:40:17.614411,session_106
93,110,share,1.71,2025-08-15T15:29:17.614415,session_105
16,408,comment,2.32,2025-08-14T08:21:17.614420,session_620
35,494,comment,1.84,2025-09-10T04:14:17.614425,session_803
29,110,view,4.72,2025-08-13T07:30:17.614429,session_151
18,84,comment,4.5,2025-08-26T13:59:17.614436,session_80
6,70,comment,2.7,2025-08-19T19:57:17.614442,session_335
38,256,view,1.96,2025-08-23T09:38:17.614447,session_387
99,197,comment,2.42,2025-08-17T13:01:17.614451,session_325
67,40,like,4.82,2025-08-12T10:55:17.614456,session_854
35,364,like,4.36,2025-08-15T18:57:17.614460,session_453
62,355,share,3.74,2025-08-15T21:47:17.614467,session_922
55,333,share,1.71,2025-08-24T15:44:17.614471,session_876
59,394,share,3.91,2025-08-31T13:39:17.614476,session_632
71,448,like,2.53,2025-09-02T03:38:17.614481,session_956
95,5,like,2.77,2025-08-17T08:37:17.614486,session_200
0,300,share,2.31,2025-08-24T12:15:17.614490,session_938
32,257,view,3.43,2025-09-08T18:32:17.614495,session_663
35,328,comment,2.59,2025-08-29T18:46:17.614499,session_281
80,29,view,4.45,2025-08-19T20:55:17.614504,session_623
80,232,comment,1.7,2025-08-11T19:52:17.614509,session_769
69,413,view,1.15,2025-09-08T23:40:17.614513,session_628
91,78,like,4.48,2025-09-04T07:22:17.614518,session_85
53,427,view,1.22,2025-08-12T06:52:17.614522,session_728
7,160,view,4.43,2025-08-28T16:05:17.614527,session_874
24,335,view,2.33,2025-08-26T21:29:17.614532,session_920
90,86,share,3.07,2025-08-22T22:47:17.614538,session_427
85,342,view,1.26,2025-08-18T11:22:17.614543,session_152
93,136,view,1.69,2025-09-08T06:33:17.614548,session_283
77,101,comment,1.69,2025-09-10T03:38:17.614552,session_319
35,287,share,1.47,2025-08-20T01:53:17.614557,session_582
89,44,comment,1.35,2025-09-06T04:14:17.614562,session_187
93,44,like,2.27,2025-08-12T18:43:17.614566,session_989
2,392,like,4.15,2025-08-31T09:34:17.614571,session_654
47,235,view,4.51,2025-08-30T01:40:17.614575,session_316
87,328,like,3.99,2025-09-04T06:11:17.614580,session_318
6,194,share,1.71,2025-09-03T21:47:17.614585,session_579
40,211,like,4.34,2025-08-28T21:11:17.614589,session_905
25,90,share,2.04,2025-08-21T07:00:17.614594,session_271
11,250,share,3.31,2025-08-25T10:07:17.614598,session_791
82,267,comment,4.32,2025-09-02T12:57:17.614603,session_38
74,197,like,3.15,2025-08-31T17:04:17.614607,session_720
55,177,share,1.83,2025-08-18T08:55:17.614612,session_565
95,406,share,1.36,2025-08-31T17:00:17.614619,session_265
27,239,share,1.13,2025-09-05T01:13:17.614623,session_530
84,323,like,2.9,2025-08-20T00:48:17.614629,session_601
41,190,comment,3.63,2025-09-08T18:11:17.614634,session_331
89,53,share,4.48,2025-09-09T22:32:17.614639,session_163
53,243,share,2.35,2025-09-05T17:42:17.614643,session_192
45,156,like,2.87,2025-09-01T19:49:17.614648,session_771
2,224,comment,3.37,2025-08-21T12:03:17.614653,session_749
51,242,like,2.01,2025-08-24T07:30:17.614657,session_616
43,247,comment,2.2,2025-08-30T15:14:17.614662,session_782
64,55,comment,2.7,2025-08-29T00:57:17.614666,session_977
73,205,view,1.66,2025-09-02T17:25:17.614671,session_945
38,453,like,4.81,2025-08-15T10:46:17.614676,session_770
17,66,share,4.15,2025-09-07T20:24:17.614682,session_994
11,158,like,4.21,2025-08-20T10:07:17.614686,session_406
21,235,view,3.63,2025-09-01T04:16:17.614691,session_905
22,154,share,1.32,2025-08-30T13:11:17.614695,session_879
26,223,view,3.9,2025-09-03T06:48:17.614700,session_702
71,432,share,1.02,2025-09-03T01:08:17.614705,session_353
12,241,comment,3.8,2025-08-19T19:16:17.614709,session_685
48,425,comment,3.82,2025-09-05T22:30:17.614714,session_397
16,162,like,2.6,2025-08-26T09:52:17.614718,session_920
36,419,comment,3.39,2025-08-16T23:46:17.614725,session_74
44,250,view,1.89,2025-08-13T14:29:17.614729,session_183
98,120,share,2.45,2025-08-18T11:26:17.614734,session_843
0,312,comment,4.66,2025-08-11T22:01:17.614738,session_236
17,255,like,1.18,2025-08-27T13:22:17.614743,session_446
11,173,comment,3.62,2025-08-21T22:10:17.614747,session_155
36,159,comment,3.7,2025-08-19T10:09:17.614752,session_36
33,490,comment,1.72,2025-08-23T04:12:17.614756,session_699
66,427,view,2.86,2025-09-06T12:54:17.614761,session_355
87,375,view,3.62,2025-08-22T21:22:17.614765,session_823
1,82,share,1.51,2025-08-18T05:25:17.614772,session_394
87,232,view,2.94,2025-08-23T00:23:17.614776,session_433
98,27,share,2.7,2025-08-12T10:32:17.614781,session_119
77,413,comment,3.01,2025-08-19T17:55:17.614785,session_730
42,432,share,1.45,2025-09-02T03:49:17.614790,session_435
68,388,comment,4.48,2025-09-06T15:46:17.614795,session_154
0,172,share,1.79,2025-08-13T07:56:17.614799,session_746
58,222,view,2.86,2025-09-08T11:38:17.614804,session_125
62,235,share,1.2,2025-08-14T00:32:17.614808,session_703
47,129,comment,2.35,2025-08-27T19:41:17.614815,session_786
3,277,share,1.71,2025-08-25T01:21:17.614819,session_428
2,228,share,2.19,2025-09-08T16:15:17.614824,session_611
14,182,view,3.13,2025-08-23T06:23:17.614828,session_255
22,43,view,1.5,2025-09-03T17:10:17.614835,session_649
63,220,share,2.38,2025-08-20T10:52:17.614839,session_706
79,124,comment,1.16,2025-08-26T10:26:17.614844,session_382
4,75,view,2.53,2025-09-06T17:08:17.614849,session_346
81,383,share,2.69,2025-09-09T06:43:17.614853,session_189
95,131,view,4.35,2025-08-21T13:44:17.614858,session_989
14,406,like,3.28,2025-08-27T11:59:17.614862,session_631
65,276,like,3.78,2025-09-08T01:49:17.614867,session_384
73,242,like,4.04,2025-08-21T09:54:17.614872,session_282
95,352,like,2.11,2025-09-08T05:12:17.614876,session_620
51,465,like,3.71,2025-08-28T21:19:17.614881,session_6
52,106,view,4.13,2025-08-11T09:18:17.614885,session_133
35,136,comment,3.4,2025-08-12T09:44:17.614890,session_326
12,113,like,1.07,2025-08-26T12:36:17.614894,session_227
8,313,share,3.91,2025-08-13T13:37:17.614899,session_847
58,301,comment,3.54,2025-08-26T08:04:17.614903,session_555
49,243,view,2.37,2025-08-26T18:01:17.614909,session_355
56,77,comment,4.42,2025-08-18T14:09:17.614914,session_216
68,357,like,3.69,2025-08-29T15:52:17.614919,session_413
4,338,view,3.53,2025-08-15T18:02:17.614925,session_354
10,106,share,2.22,2025-08-26T22:44:17.614932,session_463
86,239,view,1.62,2025-08-14T16:15:17.614937,session_171
79,180,comment,2.66,2025-09-09T05:35:17.614941,session_770
36,284,comment,4.96,2025-08-24T05:15:17.614946,session_944
68,67,comment,3.43,2025-09-04T16:16:17.614950,session_100
50,111,like,4.97,2025-08-15T07:45:17.614955,session_297
22,442,like,4.07,2025-08-23T01:02:17.614959,session_564
52,180,like,2.67,2025-08-14T00:37:17.614964,session_286
40,394,share,3.52,2025-08-12T11:37:17.614968,session_781
81,162,comment,1.9,2025-08-22T21:55:17.614973,session_507
96,237,share,4.3,2025-08-20T20:14:17.614978,session_161
22,204,share,1.01,2025-08-26T02:17:17.614982,session_782
59,335,like,3.73,2025-09-05T19:46:17.614987,session_393
74,334,comment,4.9,2025-08-22T15:00:17.614992,session_194
81,14,like,1.55,2025-08-13T02:02:17.614996,session_516
10,306,comment,4.78,2025-08-26T12:09:17.615003,session_625
31,85,comment,3.74,2025-08-24T10:42:17.615008,session_24
95,307,comment,3.21,2025-09-01T12:19:17.615012,session_871
20,234,share,3.89,2025-08-30T09:46:17.615017,session_180
60,479,like,2.29,2025-08-27T23:09:17.615021,session_67
3,105,comment,2.84,2025-08-13T20:15:17.615026,session_455
30,407,like,4.89,2025-08-18T12:47:17.615030,session_657
14,411,share,4.49,2025-09-03T01:12:17.615035,session_251
59,369,view,1.03,2025-09-08T19:51:17.615039,session_699
86,208,comment,4.45,2025-09-07T02:18:17.615044,session_802
53,490,share,4.53,2025-08-16T20:14:17.615049,session_124
91,397,view,2.75,2025-09-07T13:51:17.615053,session_300
50,424,view,2.45,2025-08-18T00:24:17.615058,session_645
83,225,comment,4.15,2025-09-05T13:58:17.615062,session_150
33,388,view,3.89,2025-08-24T14:53:17.615067,session_423
84,173,like,4.65,2025-08-19T08:02:17.615071,session_216
33,49,share,3.57,2025-09-06T22:15:17.615078,session_470
90,251,like,4.03,2025-08-25T17:07:17.615083,session_303
88,227,share,4.15,2025-08-29T13:26:17.615087,session_582
35,304,view,4.05,2025-09-03T13:29:17.615092,session_535
36,13,like,4.52,2025-08-15T15:37:17.615098,session_372
91,149,share,4.78,2025-09-03T02:15:17.615103,session_582
81,156,comment,3.85,2025-08-27T21:04:17.615107,session_159
95,412,like,1.59,2025-08-27T23:51:17.615112,session_880
49,131,like,1.11,2025-08-31T15:58:17.615116,session_598
38,75,view,2.04,2025-08-18T03:38:17.615121,session_764
66,207,comment,3.47,2025-09-02T13:02:17.615125,session_996
44,329,like,3.35,2025-08-18T11:50:17.615130,session_322
66,191,comment,4.46,2025-08-19T05:08:17.615134,session_664
21,445,comment,1.7,2025-08-24T00:14:17.615139,session_15
85,484,view,2.37,2025-08-27T05:19:17.615143,session_212
28,76,share,3.43,2025-09-04T20:32:17.615148,session_666
25,182,comment,2.84,2025-08-12T05:36:17.615152,session_929
1,430,like,3.97,2025-08-24T18:03:17.615157,session_681
4,204,view,4.81,2025-08-18T04:55:17.615162,session_69
34,283,view,4.88,2025-09-07T18:01:17.615172,session_458
72,267,like,1.98,2025-09-01T23:37:17.615176,session_707
83,439,like,1.91,2025-08-20T13:01:17.615181,session_182
5,311,share,3.21,2025-09-06T03:22:17.615185,session_761
24,375,view,4.62,2025-09-04T06:23:17.615192,session_536
38,31,like,1.91,2025-08-14T15:27:17.615196,session_780
74,244,comment,1.39,2025-09-07T23:22:17.615201,session_327
81,37,like,2.91,2025-08-21T04:29:17.615206,session_86
60,101,view,3.17,2025-08-31T12:20:17.615210,session_613
62,153,view,3.33,2025-09-05T05:21:17.615214,session_738
56,398,like,3.36,2025-08-12T09:39:17.615219,session_630
96,233,view,2.01,2025-08-22T18:25:17.615224,session_616
34,252,like,2.31,2025-08-19T07:17:17.615228,session_527
36,487,share,2.06,2025-08-17T01:52:17.615235,session_255
43,140,share,3.5,2025-09-05T05:24:17.615239,session_775
23,249,view,2.28,2025-08-18T02:36:17.615244,session_482
63,83,like,1.26,2025-08-21T15:17:17.615248,session_690
38,48,comment,2.37,2025-08-16T18:52:17.615253,session_843
23,99,view,4.05,2025-08-31T14:16:17.615257,session_315
64,156,share,4.07,2025-08-19T19:45:17.615262,session_106
87,153,like,3.28,2025-09-03T06:18:17.615277,session_332
20,98,comment,4.14,2025-09-03T02:39:17.615284,session_625
84,80,share,4.83,2025-08-19T17:40:17.615289,session_670
76,403,comment,4.12,2025-08-29T00:55:17.615293,session_235
33,241,share,2.48,2025-08-27T08:40:17.615300,session_342
93,181,share,2.8,2025-08-21T22:37:17.615304,session_577
50,390,comment,1.02,2025-08-22T21:48:17.615309,session_57
52,181,like,4.9,2025-08-28T19:39:17.615313,session_20
90,103,like,3.65,2025-08-29T15:37:17.615318,session_302
47,12,share,2.71,2025-08-23T21:28:17.615322,session_334
71,286,like,4.19,2025-08-13T04:37:17.615327,session_516
56,438,share,1.43,2025-08-30T05:35:17.615331,session_165
41,370,comment,4.77,2025-08-14T07:31:17.615336,session_482
5,399,comment,3.75,2025-08-19T03:11:17.615341,session_256
35,310,comment,1.24,2025-09-07T17:52:17.615346,session_655
43,141,share,2.75,2025-08-28T08:42:17.615350,session_114
